timestamp,ax,ay,az,gx,gy,gz,orient_label,motion_label
18718.812,-0.311,0.296,0.867,9.95,9.09,2.87,4,0
18718.812,-0.321,0.299,0.887,8.45,9.19,1.56,4,0
18718.828,-0.334,0.295,0.91,7.69,8.0,0.27,4,0
18718.843,-0.337,0.295,0.923,8.09,5.77,-0.67,4,0
18718.843,-0.341,0.298,0.918,9.77,3.33,-1.46,4,0
18718.859,-0.347,0.303,0.906,10.47,0.95,-1.89,4,0
18718.875,-0.344,0.31,0.892,9.55,-0.89,-2.11,4,0
18718.875,-0.342,0.309,0.881,7.48,-1.37,-1.59,4,0
18718.89,-0.351,0.304,0.881,5.16,-1.07,-0.49,4,0
18718.906,-0.349,0.299,0.881,3.51,-0.67,0.79,4,0
18718.906,-0.344,0.291,0.87,2.5,0.27,2.2,4,0
18718.921,-0.35,0.286,0.877,0.7,1.74,2.72,4,0
18718.921,-0.362,0.277,0.886,-0.79,2.47,2.53,4,0
18718.937,-0.362,0.273,0.887,-1.92,2.56,2.29,4,0
18718.953,-0.36,0.269,0.889,-2.14,2.96,1.19,4,0
18718.953,-0.375,0.269,0.889,-1.37,3.3,-0.64,4,0
18718.968,-0.391,0.278,0.896,-0.85,2.47,-2.41,4,0
18719.0,-0.384,0.3,0.883,-1.34,-0.79,-4.27,4,0
18719.0,-0.379,0.302,0.872,-2.11,-2.17,-4.7,4,0
18719.015,-0.365,0.303,0.853,-2.41,-2.9,-4.7,4,0
18719.015,-0.353,0.303,0.83,-1.92,-2.53,-4.27,4,0
18719.031,-0.349,0.302,0.813,-1.22,-1.31,-3.88,4,0
18719.046,-0.347,0.309,0.808,-1.62,0.37,-3.02,4,0
18719.046,-0.342,0.306,0.811,-2.72,1.74,-2.11,4,0
18719.062,-0.342,0.299,0.815,-3.48,3.11,-1.4,4,0
18719.078,-0.347,0.298,0.826,-3.2,4.46,-0.61,4,0
18719.078,-0.36,0.3,0.84,-2.41,5.04,-0.12,4,0
18719.093,-0.374,0.306,0.857,-2.11,4.67,0.12,4,0
18719.093,-0.381,0.311,0.867,-2.35,3.42,0.58,4,0
18719.109,-0.384,0.311,0.874,-3.14,1.56,1.1,4,0
18719.125,-0.382,0.306,0.874,-4.09,0.18,1.89,4,0
18719.125,-0.378,0.302,0.869,-4.18,0.0,2.59,4,0
18719.14,-0.383,0.3,0.864,-4.09,0.34,2.78,4,0
18719.156,-0.385,0.293,0.874,-5.37,1.62,1.04,4,0
18719.171,-0.386,0.297,0.878,-3.72,2.62,0.09,4,0
18719.171,-0.389,0.306,0.888,-2.41,3.33,-0.52,4,0
18719.187,-0.394,0.31,0.901,-1.8,3.48,-0.92,4,0
18719.203,-0.397,0.316,0.916,-1.68,2.32,-0.73,4,0
18719.218,-0.386,0.314,0.922,-2.23,-0.09,-0.06,4,0
18719.218,-0.378,0.309,0.92,-2.47,-2.17,0.31,4,0
18719.234,-0.369,0.313,0.912,-3.11,-4.24,0.76,4,0
18719.234,-0.349,0.301,0.898,-4.94,-6.32,1.19,4,0
18719.25,-0.331,0.289,0.885,-5.86,-6.84,0.92,4,0
18719.265,-0.322,0.284,0.872,-4.55,-6.26,0.24,4,0
