timestamp,ax,ay,az,gx,gy,gz,orient_label,motion_label
16228.484,-0.292,0.017,0.951,-2.53,0.06,2.69,1,0
16228.484,-0.286,0.005,0.955,-3.08,-0.21,2.78,1,0
16228.5,-0.28,0.001,0.951,-1.83,-0.09,2.35,1,0
16228.515,-0.277,0.005,0.951,-0.85,0.09,1.22,1,0
16228.515,-0.281,0.009,0.953,-0.46,0.03,-0.24,1,0
16228.531,-0.285,0.013,0.959,-0.46,-0.24,-1.16,1,0
16228.531,-0.287,0.017,0.956,-0.15,-0.73,-1.37,1,0
16228.546,-0.288,0.023,0.95,-0.06,-0.89,-1.37,1,0
16228.562,-0.288,0.028,0.951,-0.52,-0.61,-1.1,1,0
16228.578,-0.29,0.029,0.954,-0.37,0.03,-0.4,1,0
16228.578,-0.297,0.033,0.96,0.06,0.82,0.76,1,0
16228.593,-0.299,0.033,0.97,-0.89,0.49,1.68,1,0
16228.593,-0.295,0.026,0.977,-2.41,-0.79,1.89,1,0
16228.609,-0.289,0.015,0.973,-2.23,-1.71,1.89,1,0
16228.625,-0.286,0.011,0.969,-0.58,-1.86,1.56,1,0
16228.625,-0.29,0.011,0.965,0.61,-2.11,0.89,1,0
16228.64,-0.293,0.008,0.956,1.31,-2.2,0.31,1,0
16228.656,-0.287,0.008,0.957,0.34,-1.56,-0.24,1,0
16228.671,-0.284,0.008,0.965,0.52,-1.28,-0.58,1,0
16228.671,-0.286,0.012,0.973,1.68,-1.5,-1.37,1,0
16228.687,-0.288,0.016,0.977,3.05,-1.86,-2.23,1,0
16228.703,-0.284,0.019,0.976,4.33,-2.78,-3.05,1,0
16228.703,-0.28,0.021,0.965,5.58,-3.45,-3.3,1,0
16228.718,-0.278,0.026,0.953,6.71,-3.27,-3.14,1,0
16228.734,-0.287,0.032,0.954,7.2,-2.62,-2.81,1,0
16228.734,-0.299,0.024,0.955,7.2,-2.66,-2.08,1,0
16228.75,-0.301,0.037,0.931,5.86,-3.08,-1.22,1,0
16228.75,-0.302,0.023,0.93,4.0,-2.62,-0.03,1,0
