timestamp,ax,ay,az,gx,gy,gz,orient_label,motion_label
15694.89,-0.966,-0.047,-0.029,-9.13,12.36,-7.9,0,4
15694.89,-0.967,-0.033,-0.034,-11.87,14.31,-9.58,0,4
15694.906,-0.96,-0.019,-0.031,-13.09,16.79,-10.1,0,4
15694.921,-0.965,-0.014,-0.034,-12.54,18.13,-9.7,0,4
15694.921,-0.969,-0.014,-0.032,-11.69,18.46,-8.73,0,4
15694.937,-0.97,-0.014,-0.017,-9.31,18.19,-7.72,0,4
15694.953,-0.979,-0.014,-0.015,-4.03,17.43,-6.65,0,4
15694.953,-0.986,-0.002,-0.021,1.04,16.54,-5.1,0,4
15694.968,-0.983,0.01,-0.03,3.69,15.23,-3.6,0,4
15694.968,-0.985,0.018,-0.038,3.27,13.37,-3.23,0,4
15694.984,-0.987,0.021,-0.04,0.89,10.83,-2.96,0,4
15695.0,-0.995,0.011,-0.057,-1.5,8.73,-1.74,0,4
15695.0,-0.988,-0.004,-0.063,-2.81,8.18,0.4,0,4
15695.015,-0.978,-0.019,-0.074,-0.7,9.37,2.29,0,4
15695.031,-0.983,-0.03,-0.082,3.2,11.47,2.96,0,4
15695.031,-0.984,-0.025,-0.073,5.43,13.15,2.59,0,4
15695.046,-0.987,-0.032,-0.072,6.47,13.95,2.04,0,4
15695.046,-0.986,-0.042,-0.067,6.07,14.16,1.19,0,4
15695.062,-0.985,-0.046,-0.056,4.7,13.12,0.0,0,4
15695.078,-0.981,-0.051,-0.05,3.91,10.74,-0.89,0,4
15695.078,-0.97,-0.043,-0.056,3.75,7.9,-0.92,0,4
15695.093,-0.96,-0.043,-0.051,2.84,5.8,-1.07,0,4
15695.109,-0.958,-0.056,-0.038,1.95,5.1,-1.77,0,4
15695.109,-0.959,-0.059,-0.033,1.34,5.25,-2.32,0,4
15695.125,-0.975,-0.058,-0.031,-0.09,5.58,-2.72,0,4
15695.14,-0.986,-0.066,-0.025,-3.05,4.82,-2.44,0,4
15695.14,-0.99,-0.08,-0.025,-6.26,2.93,-1.5,0,4
15695.156,-0.994,-0.102,-0.027,-8.67,-0.34,-1.01,0,4
15695.156,-0.999,-0.115,-0.024,-9.92,-4.15,-1.07,0,4
15695.171,-1.011,-0.122,-0.025,-8.64,-7.9,-0.92,0,4
15695.187,-1.012,-0.13,-0.029,-5.65,-10.86,-0.09,0,4
15695.187,-1.013,-0.13,-0.032,-1.8,-13.31,0.18,0,4
15695.203,-1.011,-0.115,-0.039,2.17,-14.95,-0.12,0,4
15695.218,-1.008,-0.091,-0.049,4.97,-15.75,-0.34,0,4
15695.234,-0.999,-0.053,-0.066,5.49,-15.63,-0.15,0,4
15695.25,-0.994,-0.056,-0.063,4.46,-14.77,0.43,0,4
15695.25,-0.991,-0.061,-0.059,4.88,-13.76,0.79,0,4
15695.265,-0.984,-0.056,-0.054,6.35,-12.51,0.98,0,4
