timestamp,ax,ay,az,gx,gy,gz,orient_label,motion_label
18941.843,0.139,0.977,-0.084,0.61,-2.66,0.37,4,4
18941.859,0.141,0.975,-0.091,-0.34,-1.07,1.65,4,4
18941.859,0.145,0.964,-0.091,-1.92,0.43,2.35,4,4
18941.875,0.149,0.959,-0.072,-2.41,1.34,1.98,4,4
18941.89,0.151,0.964,-0.054,-0.73,1.34,0.73,4,4
18941.906,0.147,0.971,-0.047,2.47,0.98,-0.52,4,4
18941.906,0.138,0.986,-0.049,4.49,0.18,-1.04,4,4
18941.921,0.134,0.992,-0.059,3.88,-1.98,-0.95,4,4
18941.921,0.144,0.985,-0.072,1.65,-3.94,-0.43,4,4
18941.937,0.153,0.981,-0.078,-0.21,-3.94,-0.03,4,4
18941.937,0.153,0.976,-0.083,-0.52,-2.81,0.31,4,4
18941.953,0.148,0.977,-0.079,-0.06,-1.34,0.95,4,4
18941.968,0.141,0.981,-0.071,0.58,0.18,1.71,4,4
18941.984,0.137,0.982,-0.065,1.04,0.7,2.41,4,4
18941.984,0.131,0.979,-0.059,1.31,0.64,3.02,4,4
18942.0,0.132,0.98,-0.052,0.95,-0.15,3.48,4,4
18942.0,0.137,0.97,-0.056,0.03,-1.53,3.48,4,4
18942.031,0.162,0.963,-0.063,-0.76,-3.08,2.75,4,4
18942.031,0.168,0.957,-0.068,-0.06,-2.87,1.4,4,4
18942.046,0.158,0.958,-0.07,1.1,-2.11,-0.12,4,4
18942.046,0.141,0.959,-0.069,2.75,-1.65,-1.28,4,4
18942.062,0.133,0.965,-0.072,3.54,-1.83,-1.95,4,4
18942.078,0.139,0.97,-0.082,3.91,-2.47,-2.32,4,4
18942.093,0.149,0.969,-0.087,4.61,-2.75,-3.11,4,4
18942.093,0.142,0.965,-0.091,6.38,-1.8,-4.12,4,4
18942.109,0.129,0.962,-0.103,9.06,-0.89,-4.36,4,4
18942.109,0.117,0.968,-0.11,10.68,-0.09,-3.94,4,4
18942.125,0.093,0.97,-0.116,10.9,0.73,-3.78,4,4
18942.14,0.072,0.967,-0.127,10.44,0.73,-3.66,4,4
18942.14,0.074,0.968,-0.131,10.5,-0.49,-3.11,4,4
18942.156,0.066,0.98,-0.15,12.67,-0.52,-2.66,4,4
18942.171,0.054,0.992,-0.18,14.92,0.37,-1.43,4,4
18942.171,0.061,1.0,-0.19,15.78,0.37,0.46,4,4
18942.187,0.062,1.023,-0.208,18.28,3.36,2.81,4,4
18942.203,0.056,1.026,-0.219,20.84,3.94,2.44,4,4
18942.218,0.045,1.011,-0.227,25.09,9.37,4.64,4,4
18942.218,0.029,1.022,-0.242,30.79,13.0,7.08,4,4
18942.234,0.016,1.02,-0.255,36.29,14.31,9.34,4,4
18942.25,0.018,1.018,-0.28,40.96,20.84,13.98,4,4
18942.25,0.023,1.018,-0.31,42.7,29.42,19.26,4,4
18942.265,0.045,0.995,-0.326,41.2,38.45,24.9,4,4
18942.281,0.056,0.976,-0.329,38.88,49.93,28.66,4,4
18942.281,0.065,0.946,-0.321,37.51,64.06,32.38,4,4
18942.296,0.064,0.937,-0.31,36.99,78.83,35.95,4,4
18942.312,0.05,0.923,-0.31,38.0,93.11,39.98,4,4
18942.328,0.038,0.899,-0.312,38.09,106.39,44.28,4,4
18942.328,0.019,0.887,-0.318,36.87,120.15,48.62,4,4
18942.343,-0.005,0.882,-0.349,35.89,135.56,52.98,4,4
18942.343,-0.041,0.863,-0.391,32.04,152.75,57.25,4,4
18942.359,-0.144,0.832,-0.449,15.2,195.2,67.38,4,4
18942.375,-0.199,0.819,-0.445,5.04,218.67,71.75,4,4
18942.39,-0.277,0.808,-0.434,-3.6,243.32,76.39,4,4
18942.39,-0.352,0.803,-0.405,-11.23,266.06,81.51,4,4
18942.406,-0.407,0.805,-0.347,-16.88,287.12,86.0,4,4
18942.421,-0.475,0.811,-0.291,-18.59,307.5,89.85,4,4
18942.437,-0.558,0.808,-0.237,-20.26,324.35,95.13,4,4
18942.437,-0.603,0.792,-0.185,-23.68,335.15,101.81,4,4
18942.453,-0.64,0.782,-0.138,-27.34,340.65,108.77,4,4
18942.453,-0.662,0.767,-0.101,-31.19,342.08,115.39,4,4
18942.468,-0.669,0.747,-0.057,-35.43,338.91,119.79,4,4
18942.468,-0.68,0.72,-0.012,-37.39,332.71,121.98,4,4
18942.484,-0.699,0.699,0.023,-35.34,323.77,122.35,4,4
18942.5,-0.72,0.684,0.045,-30.18,311.5,122.23,4,4
18942.5,-0.713,0.661,0.061,-25.76,296.85,123.02,4,4
18942.515,-0.678,0.645,0.056,-23.99,283.18,123.33,4,4
18942.531,-0.61,0.619,0.02,-25.64,272.1,123.02,4,4
18942.531,-0.528,0.575,0.003,-30.3,264.87,120.15,4,4
18942.546,-0.467,0.551,0.02,-31.92,263.41,114.66,4,4
18942.562,-0.392,0.557,0.05,-28.99,267.04,109.99,4,4
18942.562,-0.298,0.585,0.097,-24.54,272.8,106.42,4,4
18942.578,-0.247,0.603,0.136,-17.27,282.3,102.48,4,4
18942.578,-0.232,0.568,0.143,-10.47,291.88,99.46,4,4
18942.593,-0.225,0.526,0.141,-7.54,299.36,98.45,4,4
18942.609,-0.224,0.488,0.153,-7.63,306.74,98.48,4,4
18942.625,-0.235,0.425,0.161,-8.97,312.81,95.34,4,4
18942.625,-0.206,0.349,0.179,-10.93,316.66,89.11,4,4
18942.64,-0.125,0.347,0.251,-10.83,322.0,79.68,4,4
18942.656,-0.042,0.396,0.359,-6.93,329.87,68.06,4,4
18942.656,-0.084,0.445,0.456,0.55,340.77,58.26,4,4
18942.671,-0.141,0.488,0.563,6.07,347.33,51.67,4,4
18942.671,-0.178,0.529,0.694,10.01,345.9,47.0,4,4
18942.703,-0.2,0.597,0.888,16.36,318.58,48.86,4,4
18942.703,-0.176,0.644,0.963,15.69,295.24,51.15,4,4
18942.718,-0.109,0.685,1.033,13.79,268.72,54.51,4,4
18942.718,-0.063,0.689,1.087,11.44,249.86,58.72,4,4
18942.734,-0.019,0.668,1.145,9.49,239.23,61.53,4,4
18942.75,0.024,0.664,1.204,9.31,234.81,66.44,4,4
18942.765,0.022,0.684,1.271,9.7,234.5,73.92,4,4
18942.765,0.013,0.695,1.34,8.73,230.69,80.48,4,4
18942.781,0.039,0.711,1.395,6.68,216.93,84.08,4,4
18942.781,0.064,0.747,1.477,0.89,182.04,86.73,4,4
18942.796,0.035,0.789,1.581,-1.46,164.4,85.42,4,4
18942.812,0.006,0.779,1.656,-4.03,145.45,83.25,4,4
18942.812,0.04,0.68,1.661,-5.68,128.33,81.03,4,4
18942.828,0.038,0.65,1.613,-7.23,113.41,78.28,4,4
18942.843,0.043,0.63,1.569,-11.9,100.13,77.06,4,4
18942.843,0.047,0.622,1.56,-17.24,87.74,77.73,4,4
18942.859,-0.029,0.621,1.55,-14.07,68.61,80.02,4,4
18942.875,-0.032,0.635,1.558,-13.64,60.06,80.17,4,4
18942.89,-0.05,0.636,1.535,-14.44,50.26,78.65,4,4
18942.89,-0.065,0.611,1.481,-16.82,39.19,76.17,4,4
18942.906,-0.057,0.577,1.413,-21.73,26.95,73.12,4,4
18942.921,-0.012,0.535,1.332,-27.19,15.2,69.34,4,4
18942.921,0.062,0.506,1.257,-31.62,7.66,63.88,4,4
18942.937,0.082,0.504,1.255,-32.5,7.54,55.3,4,4
18942.953,0.017,0.491,1.314,-24.87,12.67,44.77,4,4
18942.953,-0.057,0.48,1.358,-11.08,16.69,34.91,4,4
18942.968,-0.133,0.53,1.381,2.41,15.38,26.34,4,4
18942.968,-0.202,0.596,1.381,9.77,6.68,18.46,4,4
18942.984,-0.226,0.653,1.352,8.18,-8.36,10.83,4,4
18943.0,-0.23,0.667,1.267,1.86,-26.22,3.17,4,4
18943.0,-0.191,0.62,1.153,-3.17,-43.73,-2.56,4,4
