timestamp,ax,ay,az,gx,gy,gz,orient_label,motion_label
16817.375,0.87,-0.224,0.417,1.98,-2.41,-1.53,1,5
16817.39,0.865,-0.222,0.412,1.86,-2.72,-1.16,1,5
16817.406,0.877,-0.22,0.396,0.85,-1.53,-0.7,1,5
16817.406,0.889,-0.225,0.381,-0.55,0.76,-0.03,1,5
16817.421,0.883,-0.229,0.397,-2.2,2.78,0.31,1,5
16817.437,0.873,-0.233,0.412,-3.48,3.45,-0.27,1,5
16817.437,0.873,-0.234,0.421,-3.78,3.17,-1.16,1,5
16817.453,0.881,-0.228,0.416,-2.81,2.87,-2.01,1,5
16817.468,0.882,-0.221,0.416,-2.47,2.93,-2.62,1,5
16817.468,0.879,-0.216,0.42,-3.27,2.69,-2.72,1,5
16817.484,0.876,-0.214,0.423,-3.75,2.23,-2.14,1,5
16817.5,0.883,-0.214,0.42,-4.06,1.83,-1.43,1,5
16817.5,0.887,-0.213,0.426,-3.85,1.71,-1.01,1,5
16817.515,0.885,-0.213,0.429,-3.11,1.46,-1.16,1,5
16817.515,0.882,-0.211,0.429,-2.53,0.89,-1.53,1,5
16817.531,0.891,-0.212,0.427,-2.04,0.21,-1.62,1,5
16817.546,0.892,-0.213,0.424,-1.31,0.24,-1.65,1,5
16817.562,0.881,-0.209,0.428,-1.04,0.46,-1.5,1,5
16817.578,0.877,-0.207,0.425,-0.89,0.12,-1.4,1,5
16817.593,0.871,-0.208,0.417,-0.27,0.27,-1.4,1,5
16817.593,0.874,-0.204,0.414,0.15,0.76,-0.95,1,5
16817.609,0.887,-0.202,0.411,-0.31,1.16,-0.09,1,5
16817.609,0.889,-0.202,0.417,-1.43,1.89,0.64,1,5
16817.625,0.885,-0.206,0.429,-2.38,2.41,1.22,1,5
16817.625,0.888,-0.208,0.435,-2.35,1.95,1.59,1,5
16817.64,0.889,-0.215,0.439,-1.8,0.95,1.4,1,5
16817.656,0.886,-0.222,0.434,-1.22,0.37,0.67,1,5
16817.671,0.887,-0.218,0.423,-0.27,0.12,-0.03,1,5
16817.671,0.887,-0.21,0.427,-0.64,-0.03,0.15,1,5
16817.687,0.888,-0.209,0.431,-1.62,-0.4,0.89,1,5
16817.687,0.885,-0.212,0.434,-1.71,-0.79,1.43,1,5
16817.703,0.885,-0.214,0.435,-1.25,-1.04,1.98,1,5
16817.718,0.884,-0.211,0.439,-1.25,-1.65,2.17,1,5
16817.734,0.887,-0.218,0.434,-0.67,-3.45,2.38,1,5
16817.734,0.895,-0.216,0.427,0.03,-3.57,2.53,1,5
16817.75,0.901,-0.219,0.423,0.18,-3.2,2.53,1,5
16817.765,0.9,-0.222,0.428,-0.03,-2.62,2.11,1,5
16817.765,0.896,-0.225,0.434,0.43,-2.32,1.53,1,5
16817.781,0.887,-0.227,0.435,0.73,-2.32,1.46,1,5
16817.796,0.884,-0.229,0.437,0.7,-2.78,1.01,1,5
16817.812,0.886,-0.233,0.435,1.16,-3.42,-0.12,1,5
16817.812,0.89,-0.232,0.429,1.98,-3.66,-0.98,1,5
16817.828,0.884,-0.227,0.431,2.69,-3.78,-1.62,1,5
16817.828,0.876,-0.221,0.436,3.57,-4.18,-2.2,1,5
16817.843,0.867,-0.217,0.435,4.36,-4.97,-2.62,1,5
16817.859,0.863,-0.22,0.425,5.07,-5.95,-2.75,1,5
16817.859,0.865,-0.222,0.412,5.34,-6.32,-2.41,1,5
16817.875,0.864,-0.219,0.404,4.82,-6.07,-1.83,1,5
16817.89,0.86,-0.215,0.396,3.3,-5.55,-1.07,1,5
16817.906,0.847,-0.212,0.398,0.49,-3.88,1.8,1,5
16817.906,0.856,-0.212,0.395,-0.7,-3.11,3.81,1,5
16817.921,0.863,-0.214,0.395,-1.92,-2.01,6.13,1,5
16817.937,0.867,-0.224,0.409,-3.42,-1.01,8.58,1,5
16817.937,0.865,-0.237,0.429,-4.03,-0.85,10.07,1,5
