timestamp,ax,ay,az,gx,gy,gz,orient_label,motion_label
18216.328,-0.01,-0.933,0.391,-1.19,-8.67,1.56,3,1
18216.328,0.001,-0.936,0.382,0.12,-9.61,-2.04,3,1
18216.343,0.009,-0.939,0.375,2.01,-8.76,-4.0,3,1
18216.359,0.007,-0.935,0.378,4.21,-7.63,-5.68,3,1
18216.359,0.001,-0.924,0.385,6.01,-7.17,-6.56,3,1
18216.375,-0.006,-0.901,0.373,6.29,-7.05,-6.53,3,1
18216.375,-0.004,-0.897,0.368,4.94,-6.74,-6.13,3,1
18216.39,-0.003,-0.893,0.37,3.39,-5.77,-5.04,3,1
18216.39,-0.014,-0.896,0.372,2.87,-4.15,-2.81,3,1
18216.406,-0.018,-0.899,0.373,2.2,-2.72,0.4,3,1
18216.421,-0.016,-0.907,0.379,0.27,-1.74,3.05,3,1
18216.421,-0.019,-0.928,0.386,-1.86,-1.22,4.73,3,1
18216.437,-0.029,-0.949,0.395,-2.66,-1.07,5.34,3,1
18216.453,-0.03,-0.963,0.394,-1.89,-2.04,5.1,3,1
18216.453,-0.027,-0.971,0.384,-0.73,-2.9,3.97,3,1
18216.468,-0.022,-0.978,0.372,-0.12,-3.45,2.04,3,1
18216.468,-0.023,-0.984,0.369,0.76,-3.48,0.0,3,1
18216.5,-0.025,-0.976,0.35,2.96,-3.05,-3.27,3,1
18216.5,-0.027,-0.966,0.352,2.62,-2.2,-4.33,3,1
18216.515,-0.027,-0.96,0.352,1.68,-0.89,-4.49,3,1
18216.531,-0.018,-0.954,0.359,0.52,0.4,-3.81,3,1
18216.531,-0.035,-0.941,0.375,0.46,2.01,-3.14,3,1
18216.546,-0.053,-0.924,0.388,0.34,2.2,-1.28,3,1
18216.562,-0.034,-0.922,0.395,-1.65,0.18,1.01,3,1
18216.562,-0.013,-0.931,0.388,-2.29,-1.28,1.77,3,1
18216.578,-0.014,-0.936,0.381,-0.67,-1.28,1.59,3,1
18216.593,-0.022,-0.926,0.379,0.03,-1.19,1.86,3,1
18216.593,-0.024,-0.933,0.372,-1.46,-1.37,2.41,3,1
18216.609,-0.018,-0.952,0.364,-2.78,-1.25,2.66,3,1
18216.625,-0.013,-0.966,0.358,-2.75,0.18,1.34,3,1
18216.625,-0.021,-0.967,0.362,-2.14,1.8,-1.22,3,1
18216.64,-0.035,-0.959,0.377,-1.62,2.84,-3.97,3,1
18216.64,-0.037,-0.949,0.393,-0.64,2.72,-5.89,3,1
18216.671,-0.038,-0.918,0.413,1.74,-0.21,-7.6,3,1
18216.671,-0.027,-0.912,0.42,2.08,-2.5,-7.29,3,1
18216.687,-0.03,-0.917,0.407,2.44,-4.27,-6.41,3,1
18216.703,-0.03,-0.929,0.388,2.17,-5.25,-5.04,3,1
18216.703,-0.018,-0.94,0.374,1.16,-5.49,-4.55,3,1
18216.718,-0.02,-0.95,0.366,1.07,-4.82,-5.01,3,1
18216.718,-0.02,-0.948,0.363,1.56,-3.94,-5.4,3,1
18216.734,-0.016,-0.94,0.361,2.62,-3.33,-5.55,3,1
18216.75,-0.017,-0.931,0.366,3.2,-3.05,-5.4,3,1
18216.75,-0.024,-0.931,0.373,3.33,-2.93,-4.82,3,1
18216.765,-0.026,-0.943,0.383,3.88,-3.51,-3.78,3,1
18216.781,-0.029,-0.954,0.381,5.07,-4.27,-2.84,3,1
18216.781,-0.032,-0.968,0.38,5.22,-5.13,-3.14,3,1
18216.796,-0.025,-0.982,0.382,4.73,-6.01,-4.67,3,1
18216.812,-0.005,-0.981,0.396,5.43,-7.02,-7.23,3,1
18216.812,0.006,-0.97,0.396,7.48,-7.69,-10.38,3,1
18216.843,0.017,-0.919,0.449,13.18,-11.29,-15.87,3,1
18216.843,0.017,-0.894,0.463,15.17,-14.74,-17.09,3,1
18216.859,-0.004,-0.884,0.458,16.27,-18.56,-17.49,3,1
18216.875,-0.021,-0.892,0.418,16.45,-21.7,-16.75,3,1
