timestamp,ax,ay,az,gx,gy,gz,orient_label,motion_label
18301.218,0.162,-0.948,0.554,-21.79,3.78,24.45,3,2
18301.218,0.145,-0.947,0.54,-19.26,1.43,25.54,3,2
18301.234,0.138,-0.92,0.506,-16.79,-1.71,26.0,3,2
18301.234,0.151,-0.913,0.487,-16.82,-5.16,24.66,3,2
18301.25,0.152,-0.91,0.468,-16.11,-7.32,22.31,3,2
18301.265,0.157,-0.9,0.459,-13.46,-8.97,19.5,3,2
18301.265,0.154,-0.878,0.458,-7.48,-9.92,16.54,3,2
18301.281,0.146,-0.819,0.447,-0.67,-10.83,15.02,3,2
18301.296,0.121,-0.772,0.436,2.47,-11.54,14.77,3,2
18301.296,0.088,-0.737,0.422,1.13,-13.0,16.97,3,2
18301.312,0.084,-0.731,0.423,-4.12,-15.35,21.3,3,2
18301.312,0.085,-0.757,0.421,-9.8,-15.9,26.09,3,2
18301.328,0.075,-0.796,0.41,-14.77,-14.19,30.88,3,2
18301.343,0.078,-0.854,0.424,-18.25,-12.97,32.59,3,2
18301.359,0.07,-0.918,0.441,-17.15,-12.51,29.73,3,2
18301.359,0.062,-0.935,0.446,-11.81,-12.85,24.69,3,2
18301.375,0.06,-0.936,0.459,-6.23,-14.19,17.49,3,2
18301.375,0.038,-0.92,0.467,-0.92,-16.3,9.4,3,2
18301.39,0.035,-0.886,0.462,3.36,-19.2,3.51,3,2
18301.406,0.063,-0.872,0.446,5.55,-21.36,-1.01,3,2
18301.406,0.076,-0.863,0.438,7.14,-21.3,-5.55,3,2
18301.421,0.079,-0.85,0.441,9.67,-19.84,-9.46,3,2
18301.437,0.076,-0.825,0.443,12.7,-17.27,-10.77,3,2
18301.437,0.087,-0.799,0.449,13.73,-14.95,-9.61,3,2
18301.453,0.106,-0.789,0.46,12.79,-14.01,-7.48,3,2
18301.453,0.122,-0.801,0.472,11.51,-14.74,-5.25,3,2
18301.468,0.135,-0.819,0.479,10.96,-17.61,-3.45,3,2
18301.484,0.157,-0.837,0.474,11.66,-22.03,-3.23,3,2
18301.5,0.172,-0.858,0.457,13.73,-27.01,-5.46,3,2
18301.5,0.175,-0.868,0.44,16.51,-32.23,-9.95,3,2
18301.515,0.166,-0.88,0.422,19.62,-37.42,-15.23,3,2
18301.515,0.161,-0.889,0.399,23.65,-42.02,-19.71,3,2
18301.531,0.154,-0.887,0.374,27.59,-45.2,-22.95,3,2
18301.546,0.147,-0.884,0.346,29.63,-47.15,-25.51,3,2
18301.546,0.145,-0.892,0.319,29.51,-47.79,-27.99,3,2
18301.562,0.147,-0.907,0.288,28.9,-46.57,-30.4,3,2
18301.578,0.158,-0.918,0.25,28.26,-43.64,-32.9,3,2
18301.578,0.185,-0.925,0.22,26.95,-38.73,-36.23,3,2
18301.593,0.216,-0.922,0.199,24.99,-32.17,-40.83,3,2
18301.593,0.218,-0.916,0.184,22.58,-24.32,-46.66,3,2
18301.609,0.21,-0.914,0.195,19.23,-17.94,-52.58,3,2
18301.625,0.223,-0.913,0.202,17.03,-13.92,-57.99,3,2
18301.625,0.239,-0.935,0.206,17.91,-10.32,-62.81,3,2
18301.64,0.271,-0.966,0.201,25.67,-5.46,-66.56,3,2
18301.656,0.29,-0.961,0.209,43.0,2.69,-68.76,3,2
18301.656,0.285,-0.928,0.203,63.48,12.67,-70.96,3,2
18301.671,0.277,-0.901,0.164,78.77,21.33,-74.07,3,2
18301.671,0.281,-0.876,0.145,85.02,30.0,-77.24,3,2
18301.687,0.313,-0.849,0.15,86.0,38.06,-80.94,3,2
18301.703,0.316,-0.832,0.164,86.0,46.05,-84.87,3,2
