timestamp,ax,ay,az,gx,gy,gz,orient_label,motion_label
18889.281,0.086,1.033,-0.031,0.03,-25.12,-30.95,4,3
18889.281,0.069,1.057,-0.039,0.03,-26.06,-31.04,4,3
18889.296,0.054,1.074,-0.064,0.06,-26.37,-29.91,4,3
18889.296,0.043,1.086,-0.1,-0.27,-25.85,-28.08,4,3
18889.312,0.04,1.091,-0.134,-0.55,-24.38,-25.57,4,3
18889.328,0.037,1.1,-0.146,0.61,-20.51,-22.83,4,3
18889.343,0.005,1.112,-0.148,2.84,-15.56,-19.5,4,3
18889.343,0.004,1.116,-0.14,3.91,-11.57,-14.16,4,3
18889.359,0.005,1.129,-0.141,3.08,-7.63,-7.97,4,3
18889.359,0.018,1.117,-0.127,1.25,-4.27,-1.13,4,3
18889.375,0.035,1.102,-0.12,0.03,-1.1,5.22,4,3
18889.39,0.04,1.095,-0.09,-0.34,2.11,10.53,4,3
18889.39,0.024,1.074,-0.078,-1.01,4.0,14.44,4,3
18889.406,0.034,1.047,-0.079,-1.74,3.54,17.82,4,3
18889.406,0.072,1.037,-0.091,-1.4,3.36,20.33,4,3
18889.421,0.102,1.016,-0.107,-0.89,5.49,21.3,4,3
18889.437,0.117,0.999,-0.094,-0.4,8.88,20.84,4,3
18889.437,0.123,0.997,-0.048,1.13,13.12,20.14,4,3
18889.453,0.101,0.998,-0.021,1.68,15.78,19.99,4,3
18889.468,0.107,0.992,-0.002,0.03,14.86,21.21,4,3
18889.468,0.131,0.986,-0.0,-1.8,12.6,22.46,4,3
18889.484,0.16,0.96,-0.021,-1.28,11.14,22.92,4,3
18889.5,0.178,0.947,-0.031,0.79,11.63,22.31,4,3
18889.5,0.185,0.937,-0.02,3.51,13.12,21.3,4,3
18889.515,0.187,0.931,0.0,5.19,15.29,20.39,4,3
18889.531,0.177,0.92,0.013,4.61,16.33,20.02,4,3
18889.531,0.182,0.911,0.028,2.9,15.99,20.14,4,3
18889.546,0.184,0.905,0.031,2.47,15.56,19.56,4,3
18889.546,0.183,0.89,0.026,4.09,15.53,18.4,4,3
18889.562,0.183,0.882,0.017,6.87,16.11,16.79,4,3
18889.578,0.169,0.889,0.008,10.32,18.07,14.31,4,3
18889.578,0.147,0.888,0.008,14.95,20.63,10.96,4,3
18889.593,0.143,0.883,0.017,22.0,23.53,7.66,4,3
18889.609,0.132,0.891,0.027,31.07,27.04,4.03,4,3
18889.609,0.104,0.894,0.024,40.38,31.83,1.65,4,3
18889.625,0.083,0.887,0.025,48.77,38.7,2.08,4,3
18889.64,0.06,0.877,0.041,57.47,48.92,4.49,4,3
18889.64,0.009,0.868,0.066,70.07,77.94,13.73,4,3
18889.656,-0.045,0.837,0.067,69.64,97.99,21.18,4,3
18889.656,-0.118,0.789,0.044,63.54,119.63,30.0,4,3
18889.671,-0.177,0.68,0.056,58.26,140.9,38.58,4,3
18889.687,-0.194,0.638,0.068,54.02,161.38,45.05,4,3
18889.687,-0.19,0.592,0.09,50.45,180.18,48.25,4,3
18889.703,-0.149,0.577,0.135,50.05,198.92,46.57,4,3
18889.718,-0.117,0.596,0.201,53.71,219.34,40.1,4,3
18889.718,-0.12,0.6,0.252,58.72,241.04,30.49,4,3
18889.734,-0.154,0.596,0.307,62.29,261.42,20.08,4,3
18889.75,-0.203,0.573,0.355,65.52,280.59,11.93,4,3
18889.75,-0.184,0.566,0.348,69.61,299.78,5.92,4,3
18889.765,-0.272,0.579,0.304,67.57,320.38,-3.3,4,3
18889.781,-0.355,0.481,0.275,55.7,336.83,-3.88,4,3
18889.781,-0.339,0.447,0.259,38.79,339.18,1.1,4,3
18889.796,-0.3,0.479,0.263,23.59,336.59,3.45,4,3
18889.796,-0.252,0.498,0.282,10.16,333.63,0.61,4,3
18889.812,-0.242,0.509,0.324,-3.94,335.18,-5.86,4,3
18889.828,-0.283,0.514,0.393,-18.59,334.88,-16.88,4,3
18889.828,-0.322,0.54,0.481,-38.09,328.87,-33.51,4,3
18889.843,-0.355,0.541,0.56,-64.67,313.73,-55.82,4,3
18889.859,-0.379,0.486,0.623,-90.21,284.49,-78.19,4,3
18889.875,-0.339,0.448,0.685,-107.91,241.52,-93.57,4,3
18889.875,-0.272,0.443,0.737,-115.05,193.73,-99.86,4,3
18889.89,-0.239,0.453,0.767,-113.53,148.72,-103.06,4,3
18889.89,-0.214,0.47,0.773,-105.87,108.58,-109.84,4,3
18889.906,-0.188,0.505,0.767,-92.81,72.7,-122.75,4,3
18889.921,-0.106,0.571,0.766,-80.2,42.21,-137.82,4,3
18889.921,0.011,0.635,0.78,-70.25,17.24,-155.0,4,3
18889.937,0.079,0.703,0.785,-58.6,-2.26,-173.8,4,3
18889.953,-0.041,0.924,0.795,-24.93,-41.78,-216.41,4,3
18889.968,-0.172,1.091,0.803,0.21,-71.44,-239.91,4,3
18889.968,-0.318,1.301,0.804,29.05,-105.69,-256.87,4,3
18889.984,-0.433,1.521,0.759,54.11,-142.77,-260.14,4,3
18890.0,-0.44,1.735,0.704,64.12,-179.2,-247.87,4,3
18890.0,-0.381,1.851,0.618,55.67,-211.55,-227.36,4,3
18890.015,-0.358,1.831,0.522,32.38,-235.63,-207.13,4,3
18890.031,-0.339,1.761,0.409,2.78,-248.63,-188.12,4,3
18890.031,-0.308,1.679,0.306,-24.11,-253.12,-173.07,4,3
18890.046,-0.281,1.567,0.238,-43.73,-253.12,-164.71,4,3
